ID	Restore6_1	Restore6_2	Restore6_3	Restore6_4	Restore9_1	Restore9_2	Restore9_3	Restore9_4	Abundance	Kindom
FUNasv275	0	0	0.000151698	0.001102378	0	0	0.002131714	0	0.042322375	Fun
FUNasv276	0.000273607	0.000493419	0.000175036	0.000694498	0.001436547	0.000128071	0.000294707	0.000174753	0.045882975	Fun
FUNasv277	7.66E-05	8.61E-05	0	0.000121262	0	0	0	0	0.003549525	Fun
FUNasv278	0.000426827	0.000407358	0.00044926	6.61E-05	0.000152824	0.000221213	0.000216119	0.000492486	0.030402338	Fun
FUNasv279	0	0	0.000227547	0.00017638	0.000152824	0.000465712	0.000304531	0	0.016587425	Fun
FUNasv280	7.66E-05	6.31E-05	0	0	0	0.001816277	0	0	0.024449713	Fun
FUNasv281	6.57E-05	0.000183598	0.000525109	0.000121262	0	0	0.000108059	0	0.0125466	Fun
FUNasv282	0.000120387	0	8.75E-05	8.82E-05	8.15E-05	0	0	0	0.004719838	Fun
FUNasv283	6.57E-05	5.16E-05	0	4.41E-05	0	0	0	0	0.0020175	Fun
FUNasv284	0	5.74E-05	0	0	0	0.00174642	0	0	0.02254775	Fun
FUNasv285	0.000295495	0.000441782	0.000478433	0	0	0	0	0	0.015196375	Fun
FUNasv287	0.000218885	0	0.000495936	0	0.000244519	0.000523926	0	0	0.018540825	Fun
FUNasv288	0.000109443	5.16E-05	0	0.000341737	0	0	0	0	0.00628475	Fun
FUNasv289	5.47E-05	0	0.000110856	0	0.00023433	0.000151356	3.93E-05	0.000587805	0.014729338	Fun
FUNasv290	0.000109443	2.87E-05	0.000402584	0.000275594	0.000173201	0	0	0	0.012369025	Fun
FUNasv291	0	0	3.50E-05	0	0	0	0	0	0.0004375	Fun
FUNasv292	0.00015322	8.03E-05	3.50E-05	0	0.000122259	0.000477355	0.000284883	0.000397166	0.019377288	Fun
FUNasv293	0	0	0	0	0.000387155	0.000477355	0.000432237	0.000270073	0.01958525	Fun
FUNasv294	0	0	0	0	0.000376966	0.000407498	0.000334001	0.000460712	0.019739713	Fun
FUNasv295	0.000284551	0.000384408	0.000350073	0.000352761	0	0.000197928	0	0	0.019621513	Fun
FUNasv296	0	0	0	0	0.000183389	0.000256142	0.000245589	0.000381279	0.013329988	Fun
FUNasv297	0.000207941	0.000332771	0.000268389	0	7.13E-05	0	8.84E-05	0	0.012110013	Fun
FUNasv298	0	0	0.00012836	0.000264571	0	0	0	0	0.004911638	Fun
FUNasv300	0.000175108	0.000240972	0.000180871	4.41E-05	0	0	7.86E-05	0	0.008995638	Fun
FUNasv302	4.38E-05	0.000206548	6.42E-05	0	0.00023433	0.000116428	0.000225942	0	0.0111406	Fun
FUNasv303	8.76E-05	0.000654067	0.000525109	0	0.000275084	0.000302713	0.000304531	7.94E-05	0.0278563	Fun
FUNasv304	0	0	0	0.000154333	0.000101883	0	0.000324178	0.000285959	0.010829413	Fun
FUNasv305	0.000207941	0.000258184	0.000968534	0	4.08E-05	0	0	0	0.018443238	Fun
FUNasv306	0	0	0	0.000154333	0	0.001199208	0	0	0.016919263	Fun
FUNasv307	0.000120387	9.18E-05	9.92E-05	0.000132285	0.00029546	0.000605426	0.000402766	0.00019064	0.02422455	Fun
FUNasv308	4.38E-05	0	9.92E-05	0	0	0	0	0	0.0017875	Fun
FUNasv309	0	0	0	0	5.09E-05	0	0	0	0.00063625	Fun
FUNasv310	0	0	0	0	0.000478849	0	0	0	0.005985613	Fun
FUNasv311	6.57E-05	0.000143436	0	0	0	0	0	0	0.0026142	Fun
FUNasv312	0	0.000269659	0.00025672	0	0.000152824	0	0	0	0.008490038	Fun
FUNasv313	0	0	4.08E-05	0	0	0.00029107	0	0.000238299	0.007127113	Fun
FUNasv314	0	0	0	0	0.000336213	0.000814996	0	0.000333619	0.01856035	Fun
FUNasv315	0	6.31E-05	0	0	0	0.00116428	0	0	0.01534225	Fun
FUNasv316	8.76E-05	0.000154911	7.58E-05	0.000110238	0	0	0	0	0.005356863	Fun
FUNasv317	0	0	0	0	7.13E-05	0.000454069	0	0	0.006567113	Fun
FUNasv318	0	0	5.25E-05	5.51E-05	0.000101883	0.000407498	0.000383119	0.000158866	0.014487075	Fun
FUNasv319	0.000175108	8.03E-05	0.000134195	0.000110238	0	0	0	0	0.006248013	Fun
FUNasv320	0	0	0	7.72E-05	0.000213954	0.000162999	0.000314354	0.000460712	0.015365238	Fun
FUNasv321	0	2.87E-05	0.000116691	0.000474022	0	0	0	0	0.007742663	Fun
FUNasv322	0.000262663	0.000304084	0	8.82E-05	0	5.82E-05	0	0	0.008914338	Fun
FUNasv323	0	2.87E-05	0	0	0.000101883	0.00108278	0.000176824	0.000158866	0.019363163	Fun
FUNasv324	0.00022983	0.000413095	0.000186705	0	8.15E-05	0.00020957	0.000167001	0	0.016096263	Fun
FUNasv325	0.000372105	0	0	0	0	0	0	0	0.004651313	Fun
FUNasv326	0.000634768	0.00020081	4.08E-05	0	0	0	0	0	0.010954725	Fun
FUNasv328	0.000251718	0.000332771	0.0006418	0.000132285	0	2.33E-05	0	0	0.017273425	Fun
FUNasv330	0	0	2.33E-05	8.82E-05	0	0	0	0	0.00139375	Fun
FUNasv331	0	0	0	0	0.00035659	0	0.000334001	0.000444826	0.014192713	Fun
FUNasv332	0.00022983	0	0.00038508	0	0	0	0	0	0.007686375	Fun
FUNasv333	0	0.000206548	9.92E-05	0.000209452	0	0.000256142	0.000176824	0	0.011852075	Fun
FUNasv334	0.000218885	0.000120486	0	0	0	0	0	0	0.004242138	Fun
FUNasv335	0.000196997	0.00044752	0.000350073	0	0	0	0	0	0.012432375	Fun
FUNasv336	0	0	0.000361742	0	0	0	0	0	0.004521775	Fun
FUNasv337	2.19E-05	0	0	0.000110238	0.000519602	2.33E-05	0.000235766	6.35E-05	0.012178825	Fun
FUNasv338	0.000175108	8.03E-05	0.000198374	0.000143309	0	0	0	0	0.007463638	Fun
FUNasv339	0.000196997	0.00020081	8.17E-05	0	0	0	0	0	0.005993838	Fun
FUNasv340	0	3.44E-05	2.92E-05	8.82E-05	0	0	0	0	0.0018975	Fun
FUNasv341	0	0	0	0	0.000275084	0.000849924	0.000117883	9.53E-05	0.016727388	Fun
FUNasv342	0	0.000137698	8.75E-05	0	0	0.000605426	0.000157177	0	0.012347513	Fun
FUNasv343	0	0	0	4.41E-05	0.000203766	0.00058214	0.000284883	0.000111206	0.015326188	Fun
FUNasv344	0.000120387	0	0.000105022	0	0.000122259	0	0.000844827	0.000524259	0.021459425	Fun
FUNasv345	0	1.15E-05	0.00012836	0.000518118	0	0	0	0	0.008224725	Fun
FUNasv346	7.66E-05	0.000114749	5.25E-05	0	0	0	0	0	0.003048113	Fun
FUNasv348	0.000109443	0.000114749	0.000145864	0.000143309	0	0	0	0	0.006417063	Fun
FUNasv349	0.000218885	0.000229497	0.000245051	0	0	0	0	0	0.008667913	Fun
FUNasv350	0	9.75E-05	5.83E-05	0	0	0.000617068	0	0	0.00966085	Fun
FUNasv351	0.001061594	0.000263922	0.000682642	0.000187404	0.000397343	0	0.000206295	0	0.03499	Fun
FUNasv352	0	0	0	8.82E-05	0	0	0	0.001318591	0.017584888	Fun
FUNasv353	0	0	0	0.000275594	0	0	0	0	0.003444925	Fun
FUNasv354	0	2.29E-05	0.000239216	0.000297642	0	0	0	0	0.006996975	Fun
FUNasv355	0	0.000143436	0	0	0	0	0	0	0.00179295	Fun
FUNasv356	0	0	0	0	0.000264895	0.000325998	0.00013753	0.00019064	0.011488288	Fun
FUNasv357	6.57E-05	6.31E-05	7.00E-05	0	5.09E-05	0.000349284	0.000255413	0	0.010679963	Fun
FUNasv358	8.76E-05	7.46E-05	7.58E-05	4.41E-05	0	2.33E-05	0	0	0.0038175	Fun
FUNasv359	8.76E-05	4.59E-05	0.000215878	0.000121262	0	0	0	0	0.005883	Fun
FUNasv360	0.000120387	0.000120486	0.000145864	0	0	0	0	0	0.004834213	Fun
FUNasv362	2.19E-05	0	3.50E-05	0	0.000163012	0.000104785	0	9.53E-05	0.005249963	Fun
FUNasv363	0	0.00020081	0.000175036	0.000330713	0	0	0	0	0.008831988	Fun
FUNasv364	0	0	0	0	0	0.000244499	0	0	0.003056238	Fun
FUNasv365	0	0	0	0.000165357	0	0	0	0	0.002066963	Fun
FUNasv367	0.000207941	0.000212285	0.00025672	0	0	0.000488998	5.89E-05	0.000301846	0.019083625	Fun
FUNasv368	5.47E-05	6.31E-05	9.34E-05	4.41E-05	3.06E-05	0	4.91E-05	0	0.0041875	Fun
FUNasv369	0	8.61E-05	0.000163367	0.000209452	0	0	0	0	0.005736488	Fun
FUNasv370	0	9.75E-05	0	7.72E-05	0	0	0	0	0.00218375	Fun
FUNasv372	7.66E-05	6.88E-05	0	0	6.11E-05	0.000104785	7.86E-05	0.00019064	0.007256563	Fun
FUNasv373	0	0	0	0	0.000101883	6.99E-05	0.000392943	0.000174753	0.009243488	Fun
FUNasv374	0	0	0	0	0	0.00020957	0	0.000778445	0.012350188	Fun
FUNasv375	0	0.000378671	0.00012836	0.00017638	0	0	0	0	0.008542638	Fun
FUNasv376	9.85E-05	2.87E-05	0.000268389	0.000110238	0	0	0	0	0.006322838	Fun
FUNasv377	8.76E-05	0.000103274	0.000145864	7.72E-05	0	2.33E-05	0	6.35E-05	0.006259225	Fun
FUNasv379	5.47E-05	3.44E-05	3.50E-05	0	0.000203766	0.000267784	1.96E-05	0.000111206	0.0090807	Fun
FUNasv380	0.000186053	9.75E-05	0	0	0.000631673	0	0	0	0.011440325	Fun
FUNasv381	0	9.75E-05	0.000110856	0	0	0	0	0	0.00260445	Fun
FUNasv382	0	2.87E-05	5.83E-05	0.000341737	0	0	0	0	0.005359213	Fun
FUNasv383	0.000536269	6.31E-05	0	0	0	0	0	0	0.007492113	Fun
FUNasv384	0	0.000344246	8.75E-05	0	0	0	0	0	0.005396825	Fun
FUNasv385	0	0.000154911	0.000373411	0.000374808	0	0	0	0	0.011289125	Fun
FUNasv386	0	0	0	0	0.000611297	0	0	0	0.007641213	Fun
FUNasv387	0	0	0	0	0.000101883	0.000162999	8.84E-05	0.000428939	0.009777763	Fun
FUNasv388	0	0	0.00012836	0.000253547	0	0	0	0	0.004773838	Fun
FUNasv389	0.00015322	0.000218022	9.34E-05	0	0	0	0	0	0.005808025	Fun
FUNasv390	0.000415882	0.000120486	0	0	0	0	0	0	0.0067046	Fun
FUNasv391	0	9.18E-05	0.000175036	0	0	0	0.000117883	0	0.004808988	Fun
FUNasv392	0	0	0.000145864	0.000231499	0	0	0	9.53E-05	0.005908288	Fun
FUNasv393	0	0	4.08E-05	0.000110238	0	0	0.000402766	0	0.00692255	Fun
FUNasv395	0	0	0	0	0	0	0.000520649	0.000174753	0.008692525	Fun
FUNasv396	0	0	0.000163367	0.000551189	0	0	0	0	0.00893195	Fun
FUNasv397	0.000601935	0	0	0	0	0	0	0	0.007524188	Fun
FUNasv398	5.47E-05	0	0	0	0.000122259	0.000302713	0.000117883	0	0.007469438	Fun
FUNasv399	6.57E-05	5.16E-05	0.000110856	0.000165357	0	0	0	0	0.004918913	Fun
FUNasv400	0	4.59E-05	9.34E-05	0.000143309	0	6.99E-05	0.000255413	0	0.007599025	Fun
FUNasv401	0	0	0	0	0	0	0	0.000857878	0.010723475	Fun
FUNasv402	0	2.87E-05	2.92E-05	6.61E-05	0	0	0.00013753	0	0.003269125	Fun
FUNasv403	0	0	0	0	0	0.000314356	0	0	0.00392945	Fun
FUNasv404	0	0.000154911	0.000145864	0	5.09E-05	0	0	0	0.004395938	Fun
FUNasv405	0	0	0	0	0	0.000477355	5.89E-05	7.94E-05	0.007695688	Fun
FUNasv407	9.85E-05	0.000143436	9.92E-05	0	0	0	0	0	0.0042642	Fun
FUNasv408	0	0	0	0	0	0	0.000225942	0.000444826	0.0083846	Fun
FUNasv409	0.000164164	4.59E-05	0	0	9.17E-05	0	0.000157177	7.94E-05	0.006729263	Fun
FUNasv410	9.85E-05	0.000166386	0	0	0	0	0.000117883	0	0.004784613	Fun
FUNasv411	0	0	0	0	0.000163012	0.00029107	2.95E-05	7.94E-05	0.007037275	Fun
FUNasv412	0.000142276	4.02E-05	0	0	0.000468661	0.000174642	0.000167001	0.000254186	0.015587075	Fun
FUNasv414	0.000175108	0.000172123	0	0	0	0	0	0	0.004340388	Fun
FUNasv415	0.000175108	0.000154911	1.75E-05	0	5.09E-05	0	4.91E-05	0	0.005593988	Fun
FUNasv416	0	0.000258184	0.000262554	0	0	0	0	0	0.006509225	Fun
FUNasv417	4.38E-05	4.59E-05	4.67E-05	0.000187404	0	0	0	0	0.00404755	Fun
FUNasv419	0.000186053	9.75E-05	0.000122525	0	0	0	0	0	0.005075975	Fun
FUNasv420	0	0	7.58E-05	0	0.000122259	0.000360927	0	0.00014298	0.008774575	Fun
FUNasv421	0	0	0	0.000121262	0	0	0	0	0.001515775	Fun
FUNasv422	0	6.31E-05	8.17E-05	8.82E-05	0	0	0	0	0.0029125	Fun
FUNasv423	0	0	0.000215878	0	0	6.99E-05	0	0	0.003572225	Fun
FUNasv424	0	5.16E-05	8.17E-05	0	5.09E-05	0	0	0	0.0023025	Fun
FUNasv425	7.66E-05	4.59E-05	6.42E-05	0	0	3.49E-05	4.91E-05	4.77E-05	0.00398	Fun
FUNasv426	8.76E-05	0.000149173	0	0	0	0	0	0	0.002959663	Fun
FUNasv427	3.28E-05	0	0	0	7.13E-05	0	8.84E-05	0	0.00240625	Fun
FUNasv428	0.000196997	0.000131961	2.92E-05	0	0	0	0	0	0.004476975	Fun
FUNasv429	0.000186053	9.18E-05	4.67E-05	0	0	0	0	0	0.004056913	Fun
FUNasv430	8.76E-05	5.16E-05	0	6.61E-05	0	0.00020957	0	0	0.005185875	Fun
FUNasv432	0	0	9.34E-05	0	0	0	0	0	0.0011675	Fun
FUNasv433	0	0	0.000105022	6.61E-05	6.11E-05	0.000442426	0	4.77E-05	0.00902935	Fun
FUNasv434	0	6.88E-05	5.25E-05	2.20E-05	2.04E-05	0	0	0	0.00204625	Fun
FUNasv435	0	0	2.33E-05	9.92E-05	0	0	0	0	0.00153125	Fun
FUNasv436	0	0	4.08E-05	0.00017638	0	0	0	0	0.00271475	Fun
FUNasv437	0	0	0	0	0	0	1.96E-05	0	0.000245	Fun
FUNasv439	0.000142276	0.000143436	0	0	0	0	0	0	0.0035714	Fun
FUNasv440	8.76E-05	0.00020081	2.33E-05	0	0	0	0	0	0.003896375	Fun
FUNasv441	0	0	0	0	0.00029546	0	8.84E-05	0	0.00479825	Fun
FUNasv442	0	0	0	0	0.000244519	0	0.00013753	0	0.004775613	Fun
FUNasv443	0	0	0	0	0	0	0.000167001	0.000206526	0.004669088	Fun
FUNasv444	0	0	4.67E-05	0	8.15E-05	0.000174642	5.89E-05	0	0.004521775	Fun
FUNasv445	0	0	0	4.41E-05	0	0	0	0	0.00055125	Fun
FUNasv446	0	0	5.25E-05	0.000165357	0	0	6.88E-05	0	0.003583213	Fun
FUNasv447	0.000525325	4.59E-05	0	0	0	0	0	0	0.007140313	Fun
FUNasv448	9.85E-05	4.02E-05	0	8.82E-05	0.000132448	0.000104785	0.000127706	0.000111206	0.008788063	Fun
FUNasv449	0.000273607	5.74E-05	0	0	0	0	0	0	0.004137588	Fun
FUNasv450	7.66E-05	0.000160648	1.75E-05	0	4.08E-05	0	0	0	0.00369435	Fun
FUNasv451	8.76E-05	0.000195073	5.25E-05	0	0	0	7.86E-05	0	0.005172163	Fun
FUNasv452	3.28E-05	0	0.000105022	7.72E-05	0	4.66E-05	0	0	0.003270275	Fun
FUNasv453	4.38E-05	0	0	0	0	0	0	0	0.0005475	Fun
FUNasv455	0.000175108	9.75E-05	0	0	0	0	0	0	0.0034076	Fun
FUNasv456	0	0	0	0	0.000101883	8.15E-05	2.95E-05	0.000206526	0.005242613	Fun
FUNasv457	0.000196997	8.03E-05	0	0	0	0	0	0	0.003466213	Fun
FUNasv458	0	0	0	0.000352761	0	0	0	0	0.004409513	Fun
FUNasv459	0	0	6.42E-05	4.41E-05	0	0	0	0	0.00135375	Fun
FUNasv460	3.28E-05	0	6.42E-05	0.000143309	3.06E-05	0	0	0	0.003386363	Fun
FUNasv461	0	2.29E-05	5.83E-05	0	0	0	0	0	0.001015	Fun
FUNasv462	0	0	0	0	9.17E-05	0.000256142	0	0	0.004348025	Fun
FUNasv464	9.85E-05	6.31E-05	5.83E-05	0	0	0	0	0	0.00274875	Fun
FUNasv465	0	0.000114749	5.83E-05	0	0	0	0	0	0.002163113	Fun
FUNasv466	0	0	0.000175036	0	0	0	0	0	0.00218795	Fun
FUNasv467	0	1.72E-05	1.75E-05	0	0	0	0	0	0.00043375	Fun
FUNasv468	0	5.16E-05	8.17E-05	0	0	9.31E-05	0	0	0.00283	Fun
FUNasv470	0.00015322	0.000103274	9.92E-05	0.000132285	0	0	0	0	0.006099738	Fun
FUNasv471	3.28E-05	0	8.17E-05	0.00031969	6.11E-05	0	0	0	0.006191125	Fun
FUNasv472	0	0	0	0	0	0.000139714	0.000167001	0	0.003833938	Fun
FUNasv473	5.47E-05	0.000114749	0.000145864	8.82E-05	0.000132448	0	0.000108059	0	0.00805025	Fun
FUNasv475	0	7.46E-05	0	0.000110238	0.000152824	5.82E-05	0.000108059	0	0.006299013	Fun
FUNasv476	0	4.02E-05	3.50E-05	0.000110238	0	0	0	0	0.002317975	Fun
FUNasv477	0	2.87E-05	0	0	0	0	0	0	0.00035875	Fun
FUNasv478	0.000120387	0.000120486	0.000157533	0	0	0	0	0	0.004980075	Fun
FUNasv479	0	0	0	0	0.000275084	0	0	0.000111206	0.004828625	Fun
FUNasv480	0	0	5.25E-05	0	0.000101883	0.000116428	3.93E-05	4.77E-05	0.004472638	Fun
FUNasv481	0	0	0	0	6.11E-05	0	0.000206295	0	0.003342438	Fun
FUNasv482	0	0	0	0	0	0.000314356	6.88E-05	0	0.00478945	Fun
FUNasv483	0	3.44E-05	5.25E-05	0	0	0	0	0	0.00108625	Fun
FUNasv484	0	0	2.92E-05	0.00017638	0	0	0	0	0.00256975	Fun
FUNasv485	7.66E-05	0	0	0	9.17E-05	0	0	0	0.00210375	Fun
FUNasv486	0.000186053	5.16E-05	0	0	0	0	0	0	0.002970663	Fun
FUNasv487	0	0	0	0.000286618	0	0	0	0	0.003582725	Fun
FUNasv488	0	0	0	4.41E-05	7.13E-05	3.49E-05	3.93E-05	0.000127093	0.003958663	Fun
FUNasv489	0	0	0	0	0	0	0.000255413	0	0.003192663	Fun
FUNasv490	0	0	0	0	0	0	0	0.000413052	0.00516315	Fun
FUNasv491	0	0	3.50E-05	0	0	2.33E-05	0	0	0.00072875	Fun
FUNasv492	0.000218885	0	2.92E-05	0	0	0	0	0	0.003101063	Fun
FUNasv493	0	0	5.83E-05	6.61E-05	0	4.66E-05	0	7.94E-05	0.00313	Fun
FUNasv494	0	0	4.67E-05	0	0	0	0.000167001	0	0.002671263	Fun
FUNasv495	0	0	0	0	0.000254707	0	0	0	0.003183838	Fun
FUNasv496	0.000131331	4.59E-05	0	0.000143309	0	0	0	0	0.00400675	Fun
FUNasv497	0	4.59E-05	2.33E-05	0.000132285	0	0	0	0	0.002518563	Fun
FUNasv498	0	0	0	0	0.000244519	0	0	0	0.003056488	Fun
FUNasv499	2.19E-05	0	1.75E-05	0	0.000173201	0.000139714	0.000235766	0.000158866	0.009336838	Fun
FUNasv500	6.57E-05	4.02E-05	4.08E-05	0	0	0	0	0	0.00183375	Fun
FUNasv501	0	0	0	0	0	3.49E-05	0	0	0.00043625	Fun
FUNasv502	0.000196997	0.000131961	0	0	0	0	0	0	0.004111975	Fun
FUNasv503	0	0.000131961	0	0	0	0	0	0	0.001649513	Fun
FUNasv504	0	0	0.000134195	0	0	0	0	0	0.001677438	Fun
FUNasv505	0	0	0.000122525	0.000253547	0	0	0	0	0.0047009	Fun
FUNasv506	0	0	0	0	0	0.000267784	0	0	0.0033473	Fun
FUNasv507	4.38E-05	5.74E-05	5.83E-05	4.41E-05	0	0	0	0	0.002545	Fun
FUNasv509	0.000240774	0	0	0	0	0	0	0	0.003009675	Fun
FUNasv510	0	5.74E-05	0	5.51E-05	0	0	6.88E-05	0	0.00226625	Fun
FUNasv511	0	0	0	0	0	0	0	0.000349506	0.004368825	Fun
FUNasv512	0	4.02E-05	4.08E-05	0	0	0	0	0	0.0010125	Fun
FUNasv513	0	2.29E-05	2.92E-05	0	0	0	2.95E-05	0	0.00102	Fun
FUNasv517	8.76E-05	7.46E-05	0	0	0	0	0	0	0.0020275	Fun
FUNasv518	0	1.72E-05	4.08E-05	8.82E-05	0	0	0	0	0.0018275	Fun
FUNasv519	0	0	0	7.72E-05	0	0	0	0	0.000965	Fun
FUNasv520	0	4.59E-05	2.92E-05	0	0	0	0	0	0.00093875	Fun
FUNasv521	0	3.44E-05	0	0	9.17E-05	3.49E-05	0	0	0.0020125	Fun
FUNasv522	0.000109443	5.74E-05	0	0	0	0	0	0	0.002085538	Fun
FUNasv523	0	2.87E-05	0.000169202	0	0	0	0	0	0.002473775	Fun
FUNasv524	0	0	0	0.000110238	0.000101883	0	0.000117883	0	0.00412505	Fun
FUNasv525	0	0	0	0	0.000112071	0	8.84E-05	0	0.002505888	Fun
FUNasv526	0	0	0	0	0	0.000232856	0	0	0.0029107	Fun
FUNasv527	0	0	0	0	0	0.000232856	0	0	0.0029107	Fun
FUNasv528	0	5.74E-05	2.33E-05	0	0	0	0	0	0.00100875	Fun
FUNasv530	5.47E-05	2.87E-05	4.08E-05	0	0	0	0	0	0.0015525	Fun
FUNasv531	0.000207941	0	0	0	0	0	0	0	0.002599263	Fun
FUNasv532	0.000164164	2.29E-05	0	0	0	0	0	0	0.0023383	Fun
FUNasv533	0	0.000109011	0	0	0	0	0	0	0.001362638	Fun
FUNasv534	0	0.000109011	5.25E-05	0	0	0	5.89E-05	0	0.002755138	Fun
FUNasv535	0	0	2.92E-05	0	0	0.000162999	0	0	0.002402488	Fun
FUNasv536	0	0	0	0.000154333	0	6.99E-05	0.000127706	0	0.004399238	Fun
FUNasv537	0	0	0	0	0	0	0	0.000301846	0.003773075	Fun
FUNasv538	0	0	6.42E-05	0	0	0	0	0	0.0008025	Fun
FUNasv539	0	0	2.33E-05	0.000132285	0	0	0	0	0.001944813	Fun
FUNasv540	0	0	0	0.000187404	0	0	0	0	0.00234255	Fun
FUNasv542	3.28E-05	0	2.33E-05	0	0	0	0.000108059	0	0.002051988	Fun
FUNasv543	0	0	5.25E-05	4.41E-05	0	0	0	0	0.0012075	Fun
FUNasv544	0	0	0	0	9.17E-05	0	0	0	0.00114625	Fun
FUNasv545	5.47E-05	2.29E-05	2.33E-05	4.41E-05	0	0	0	0	0.0018125	Fun
FUNasv546	0	5.16E-05	0	8.82E-05	0	0	0	0	0.0017475	Fun
FUNasv547	0	4.59E-05	5.25E-05	0	0	0	0	0	0.00123	Fun
FUNasv548	0	0	0	0.000187404	0	0	0	0	0.00234255	Fun
FUNasv549	5.47E-05	0	0	0	0	0.000197928	0	0	0.00315785	Fun
FUNasv550	0	0	1.17E-05	0	0	0	6.88E-05	7.94E-05	0.00199875	Fun
FUNasv551	0	9.18E-05	0	0	0	0	0	0	0.0011475	Fun
FUNasv552	0	2.29E-05	1.17E-05	0	0	0	9.82E-05	0	0.00166	Fun
FUNasv553	0	0	9.34E-05	0	0	0	0	0	0.0011675	Fun
FUNasv554	0	0	0	0	0.000163012	0	0.000127706	0.00014298	0.005421225	Fun
FUNasv555	0	0	0	0	0	0.000139714	3.93E-05	0	0.002237675	Fun
FUNasv557	0	4.59E-05	2.92E-05	0	0	0	0	0	0.00093875	Fun
FUNasv558	4.38E-05	0	1.75E-05	0	0	0	0	0	0.00076625	Fun
FUNasv559	0	8.61E-05	0	0	0	0	0	0	0.00107625	Fun
FUNasv560	0	8.61E-05	0	0	0	0	0	0	0.00107625	Fun
FUNasv561	0	4.59E-05	4.08E-05	8.82E-05	0	0	0	0	0.00218625	Fun
FUNasv562	0	0	6.42E-05	0.000143309	0	0	0	0	0.002593863	Fun
FUNasv563	0	0	0	0	0	0.000174642	0	0	0.002183025	Fun
FUNasv564	0	0	0	8.82E-05	0	0	0	0	0.0011025	Fun
FUNasv565	0	0	0	4.41E-05	0	0	0	0	0.00055125	Fun
FUNasv566	0	0	5.83E-05	0	0	0	0	0	0.00072875	Fun
FUNasv567	0	0	0	0	8.15E-05	0	0	0	0.00101875	Fun
FUNasv570	2.19E-05	8.03E-05	0	0	0	0	0	0	0.0012775	Fun
FUNasv571	0	8.03E-05	2.33E-05	0	0	0	0	0	0.001295	Fun
FUNasv572	0	8.03E-05	0	0	0	0	0	0	0.00100375	Fun
FUNasv573	0	6.31E-05	0	3.31E-05	0	0	0	0	0.0012025	Fun
FUNasv574	0	5.74E-05	2.33E-05	0	0	0	0	0	0.00100875	Fun
FUNasv575	0	4.59E-05	3.50E-05	0	0	0	8.84E-05	0	0.00211625	Fun
FUNasv576	0	0	8.17E-05	0	0	0	0	0	0.00102125	Fun
FUNasv577	0	2.29E-05	0	0	0	0.000139714	1.96E-05	0	0.002277675	Fun
FUNasv578	0	0	0	0	0	9.31E-05	0	9.53E-05	0.002355	Fun
FUNasv580	0	0	0	0	0	0	0	7.94E-05	0.0009925	Fun
FUNasv581	0	4.02E-05	0	0	0	3.49E-05	0	0	0.00093875	Fun
FUNasv583	0	0	0	0	9.17E-05	4.66E-05	0	0	0.00172875	Fun
FUNasv585	0	0	0	6.61E-05	0	0	0	0	0.00082625	Fun
FUNasv586	0	2.87E-05	0	0	0	0	0	0	0.00035875	Fun
FUNasv588	0	0	0	0	0	0	3.93E-05	0	0.00049125	Fun
FUNasv589	0.000131331	0	5.83E-05	0	0	0	0	0	0.002370388	Fun
FUNasv590	0.000131331	0	0	0	0	0	0	0	0.001641638	Fun
FUNasv591	0	6.88E-05	0	0	0	0	0	0	0.00086	Fun
FUNasv592	0	6.88E-05	0	0	0	0	0	0	0.00086	Fun
FUNasv593	0	0	7.00E-05	0	0	0	0	0	0.000875	Fun
FUNasv594	0	4.02E-05	4.08E-05	5.51E-05	0	0	0	0	0.00170125	Fun
FUNasv595	0	0	2.92E-05	0.000132285	0	0	0	0	0.002018563	Fun
FUNasv596	0	0	0	0	0.000122259	0	0	0	0.001528238	Fun
FUNasv597	0	0	0	0	0.000122259	0	0	0	0.001528238	Fun
FUNasv598	0	0	0	0	0	0.000139714	0	0	0.001746425	Fun
FUNasv599	0	0	0	0	0	0.000104785	0	4.77E-05	0.001906063	Fun
FUNasv600	0	0	0	0	0	0	0	0.00019064	0.002383	Fun
FUNasv601	0	0	2.33E-05	0	0	0	0	0	0.00029125	Fun
FUNasv602	0	0	0	7.72E-05	0	0	0	0	0.000965	Fun
FUNasv603	0	3.44E-05	0	0	0	0	0	0	0.00043	Fun
FUNasv604	7.66E-05	0	0	0	0	0	0	0	0.0009575	Fun
FUNasv605	0	6.31E-05	1.75E-05	0	0	0	0	0	0.0010075	Fun
FUNasv606	0	2.29E-05	0	7.72E-05	0	0	0	0	0.00125125	Fun
FUNasv607	0	0	6.42E-05	0	0	0	0	0	0.0008025	Fun
FUNasv608	0	0	6.42E-05	0	0	0	0	0	0.0008025	Fun
FUNasv609	0	0	6.42E-05	0	0	0	0	0	0.0008025	Fun
FUNasv610	0	0	0	0.000121262	0	0	0	0	0.001515775	Fun
FUNasv611	0	0	0	8.82E-05	0	3.49E-05	0	0	0.00153875	Fun
FUNasv612	0	0	0	0	0.000112071	0	0	0	0.001400888	Fun
FUNasv613	0	0	0	0	0	0.000128071	0	0	0.001600888	Fun
FUNasv614	0	0	0	0	0	0.000128071	0	0	0.001600888	Fun
FUNasv615	0	0	0	0	0	0	0	0.000174753	0.002184413	Fun
